Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
Loyola,2,Public,Row,S,S1061,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,47.2,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1061,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,53,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1062,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,57.3,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1062,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,49.3,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1062,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,56.1,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1063,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,45.4,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1063,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,23.9,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1063,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,74,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1064,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,22,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1065,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,58.8,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1065,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,51.4,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1065,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,62.4,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1065,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,51.1,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1065,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,49.5,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1065,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,61.1,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1065,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,65.6,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1065,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,58,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1065,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,63.4,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1065,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,45.7,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1065,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,55.6,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1085,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,29,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1085,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,21.7,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1089,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Marshall Seedless',Red Ash,27.2,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1089,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,35.1,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1089,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,52.2,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1089,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,40.4,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1089,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,55.1,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1089,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,57.6,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1089,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,44,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1089,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,51.5,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1090,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,29.2,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1090,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,35.2,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1090,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,36,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1090,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,31.7,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1090,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,37,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1090,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,39.2,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1090,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,39.4,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1090,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,35.9,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1090,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,44.3,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1091,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,48.8,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1093,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,27,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1093,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,53.9,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1093,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,58.4,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1093,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,56.3,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1093,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,71.8,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1094,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,55.4,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1094,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,64.3,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1094,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,20.4,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1094,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,19.5,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1095,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Patmore',Red Ash,31.6,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Public,Row,S,S1099,FR,FRPE,FRPE,Fraxinus pennsylvanica 'Summit',Red Ash,35.1,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Private,Private,Y,Y1018,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,44.9,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Private,Private,Y,Y1018,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,76.2,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Private,Private,Y,Y1036,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,70.7,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Private,Private,Y,Y1036,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,55,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Private,Private,Y,Y1046,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,7.8,Y,Y,USDA/TC/Mortens/LM,
Loyola,2,Private,Private,Y,Y1071,FR,FRPR,FRPR,Fraxinus Profunda,Bush pumpkin ash,4.8,N,Y,USDA,
Loyola,2,Public,Park,P,P1004,GI,GIBI,GIBI,Ginkgo Biloba,Maidenhair Tree,5.7,N,N,Mortens/TC/USDA,
Loyola,2,Public,Park,P,P1005,GI,GIBI,GIBI,Ginkgo Biloba,Maidenhair Tree,4.8,N,N,Mortens/TC/USDA,
Loyola,2,Public,Park,P,P1005,GI,GIBI,GIBI,Ginkgo Biloba,Maidenhair Tree,5.1,N,N,Mortens/TC/USDA,
Loyola,2,Public,Park,P,P1005,GI,GIBI,GIBI,Ginkgo Biloba,Maidenhair Tree,15.3,N,N,Mortens/TC/USDA,
Loyola,2,Private,Inst,I,I1012,GI,GIBI,GIBI,Ginkgo Biloba,Maidenhair Tree,7.6,N,N,Mortens/TC/USDA,
Loyola,2,Private,Inst,I,I1015,GI,GIBI,GIBI,Ginkgo Biloba,Maidenhair Tree,5.6,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1011,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,8.6,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1011,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,5.1,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1013,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,4.9,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1015,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,48.6,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1021,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,10,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1027,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,21.3,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1027,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,19,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1032,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,22.2,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1045,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,42.9,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1051,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,22.9,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1051,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,25.3,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1052,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,4.3,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1052,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,5.2,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1053,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,41.5,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1053,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,37.8,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1053,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,33.4,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1066,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,5.4,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1068,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,8.1,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1072,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,8,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1072,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,4.5,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1076,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,3.9,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1083,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,9.9,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1084,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,5,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1084,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,4.6,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1096,GI,GIBI,GIBI,Ginkgo biloba 'Princeton Sentry',Maidenhair Tree,NA,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1100,GI,GIBI,GIBI,Ginkgo biloba 'Princeton Sentry',Maidenhair Tree,5.3,N,N,Mortens/TC/USDA,
Loyola,2,Public,Row,S,S1104,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,4.5,N,N,Mortens/TC/USDA,
Loyola,2,Private,Private,Y,Y1081,GI,GIBI,GIBI,Gingko Biloba,Maidenhair Tree,22.7,N,N,Mortens/TC/USDA,
Loyola,2,Public,Park,P,P1001,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,52.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1001,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,57.4,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1001,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,64.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,4.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,4.7,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,5,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,5,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,5.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,8,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,9.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos 'Street Keeper',Common Honey-Locust,9.7,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,10.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,10.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,11.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,12.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,21.2,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,21.9,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,22.2,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,22.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,24.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,62.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1003,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,24,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1003,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,32.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1003,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,32.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1006,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,30.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1006,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,54.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1007,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,12.2,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1007,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,17.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1007,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,19.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1007,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,19.5,N,Y,USDA/TC/LM,
Loyola,2,Public,Park,P,P1007,GL,GLTR,GLTR,Gleditsia Triacanthos 'Skyline',Common Honey-Locust,20.2,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1012,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,24.5,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1012,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,20.9,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1012,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,21.7,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1004,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,4.5,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1015,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,7.3,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1015,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,8.5,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1015,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,7.5,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1015,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,7.7,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1009,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,19.7,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1009,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,15.8,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1009,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,15,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1009,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,14.9,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,25.3,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,25,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,20.6,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,5.2,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,7,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,5.7,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,5.8,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,8.5,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,7.5,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,5.6,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,7.3,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1010,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,6.7,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,32.3,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,35.5,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,38.6,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1014,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,20,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1014,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,27,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1014,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,24.6,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1014,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,41.8,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1014,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,82.7,N,Y,USDA/TC/LM,
Loyola,2,Private,Inst,I,I1014,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,7.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,7,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1002,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,45.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1002,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,62.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1002,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,56.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1002,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,47.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1002,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,49,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1002,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,63.2,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1002,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,37.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1002,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,61.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1002,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,52.6,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1004,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,31,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1004,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,31,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1006,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,32,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1016,GL,GLTR,GLTR,Gleditsia triacanthos 'Street Keeper',Common Honey-Locust,5.9,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1016,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,30.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1016,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,24.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1017,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,4.9,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1021,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,35.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1023,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,19.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1025,GL,GLTR,GLTR,Gleditsia triacanthos 'Imperial',Common Honey-Locust,48.3,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1025,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,46.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1028,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,26.1,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1028,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,30.2,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1028,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,25.8,N,Y,USDA/TC/LM,
Loyola,2,Public,Row,S,S1030,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,11,N,Y,USDA/TC/LM,
